video_id;game;comment_id;author_display_name;text;published_at;like_count;text_clean;text_casefoldingText;text_slangwords;text_title;text_stemming;text_tokenizingText;text_stopword;text_akhir;sentiment;confidence
d1dH5_zHANY;I Am Fish;Ugw-n_Y6uIWp26cdKVV4AaABAg;@astromikee;🗿🗿;25/09/2021 10:54;0;🗿🗿;🗿🗿;🗿🗿;🗿🗿;;[];[];;neutral;9901
d1dH5_zHANY;I Am Fish;UgxQriNjNTi2-RYxkm94AaABAg;@ILHAM-vi2er;1:22:30 GG GEMING;25/09/2021 09:46;0;GG GEMING;gg geming;hebat gaming;hebat gaming;hebat gaming;['hebat', 'gaming'];['hebat', 'gaming'];hebat gaming;positive;9973
d1dH5_zHANY;I Am Fish;UgwtgHTyeSHCNbacCqx4AaABAg;@branztuturu3525;Bg main geometry Dash;25/09/2021 08:18;0;Bg main geometry Dash;bg main geometry dash;abang main geometry dash;abang main geometry dash;abang main geometry dash;['abang', 'main', 'geometry', 'dash'];['abang', 'main', 'geometry', 'dash'];abang main geometry dash;neutral;9979
d1dH5_zHANY;I Am Fish;UgwEGjZ-IWt0lA08Zlt4AaABAg;@hyuDKaze;Bang Kurama Mati;25/09/2021 05:59;0;Bang Kurama Mati;bang kurama mati;abang kurama mati;abang kurama mati;abang kurama mati;['abang', 'kurama', 'mati'];['abang', 'kurama', 'mati'];abang kurama mati;neutral;9978
d1dH5_zHANY;I Am Fish;UgxWcsa7UJAM7KNsG1d4AaABAg;@decudeny;💞💞💞💞;25/09/2021 04:30;0;💞💞;💞💞;💞💞;💞💞;;[];[];;positive;8064
d1dH5_zHANY;I Am Fish;UgzPxfbAtQPDq_xTgSx4AaABAg;@rerrenarmando10;bang klo makan jgn dipaksa sambil ngomong cmn demi menghibur adiick adiick, ntr klo keseleg trs meninggal gimn?;25/09/2021 01:56;0;bang klo makan jgn dipaksa sambil ngomong cmn demi menghibur adiick adiick ntr klo keseleg trs meninggal gimn ?;bang klo makan jgn dipaksa sambil ngomong cmn demi menghibur adiick adiick ntr klo keseleg trs meninggal gimn ?;abang kalau makan jangan dipaksa sambil bicara cmn demi menghibur adiick adiick nanti kalau keseleg terus meninggal gimn ?;abang kalau makan jangan dipaksa sambil bicara cmn demi menghibur adiick adiick nanti kalau keseleg terus meninggal gimn ?;abang kalau makan jangan paksa sambil bicara cmn demi hibur adiick adiick nanti kalau keseleg terus tinggal gimn;['abang', 'kalau', 'makan', 'jangan', 'paksa', 'sambil', 'bicara', 'cmn', 'demi', 'hibur', 'adiick', 'adiick', 'nanti', 'kalau', 'keseleg', 'terus', 'tinggal', 'gimn'];['abang', 'makan', 'jangan', 'paksa', 'bicara', 'cmn', 'hibur', 'adiick', 'adiick', 'keseleg', 'tinggal', 'gimn'];abang makan jangan paksa bicara cmn hibur adiick adiick keseleg tinggal gimn;neutral;995
d1dH5_zHANY;I Am Fish;Ugw3CjpZCdcDK-LINU94AaABAg;@anaklele6074;bang;24/09/2021 22:52;1;bang;bang;abang;abang;abang;['abang'];['abang'];abang;neutral;9973
d1dH5_zHANY;I Am Fish;Ugy203vazYgQ7-8U6Hh4AaABAg;@eldricknathanlay5682;So epic m9m3nt makan x main gzme;24/09/2021 22:33;0;So epic mmnt makan x main gzme;so epic mmnt makan x main gzme;so epic mmnt makan x main gzme;so epic mmnt makan x main gzme;so epic mmnt makan x main gzme;['so', 'epic', 'mmnt', 'makan', 'x', 'main', 'gzme'];['epic', 'mmnt', 'makan', 'x', 'main', 'gzme'];epic mmnt makan x main gzme;neutral;9563
d1dH5_zHANY;I Am Fish;UgwN8DMMpHrVe1pOa4F4AaABAg;@coalmannn;Aku nonton 2x bang karna seru;24/09/2021 21:25;1;Aku nonton x bang karna seru;aku nonton x bang karna seru;aku menonton x abang karena seru;aku menonton x abang karena seru;aku tonton x abang karena seru;['aku', 'tonton', 'x', 'abang', 'karena', 'seru'];['tonton', 'x', 'abang', 'seru'];tonton x abang seru;positive;9906
d1dH5_zHANY;I Am Fish;UgyZYS5UIEsd-neJAQV4AaABAg;@leviathan7835;Asli endingnya bikin sad🗿😭👍;24/09/2021 21:05;0;Asli ending nya bikin sad 🗿😭👍;asli ending nya bikin sad 🗿😭👍;asli ending nya bikin sedih 🗿😭👍;asli ending nya bikin sedih 🗿😭👍;asli ending nya bikin sedih;['asli', 'ending', 'nya', 'bikin', 'sedih'];['asli', 'ending', 'bikin', 'sedih'];asli ending bikin sedih;positive;7799
d1dH5_zHANY;I Am Fish;UgyCIPJXIQwdbHJ_Mtp4AaABAg;@rafhelwirandy8125;Semangat bg windah 🔥;24/09/2021 20:51;2;Semangat bg windah 🔥;semangat bg windah 🔥;semangat abang windah 🔥;semangat abang windah 🔥;semangat abang windah;['semangat', 'abang', 'windah'];['semangat', 'abang', 'windah'];semangat abang windah;positive;9974
d1dH5_zHANY;I Am Fish;UgySRqy1CtkFvJmD0hZ4AaABAg;@Tsuntsur;Maaf bang telat;24/09/2021 20:43;0;Maaf bang telat;maaf bang telat;maaf abang terlambat;maaf abang terlambat;maaf abang lambat;['maaf', 'abang', 'lambat'];['maaf', 'abang', 'lambat'];maaf abang lambat;neutral;997
d1dH5_zHANY;I Am Fish;UgwGR-sZV2NP5gLZ5pZ4AaABAg;@erenjager7416;Brando Palanya Mengontol;24/09/2021 20:09;0;Brando Pala nya Mengontol;brando pala nya mengontol;windah kepala nya mengontol;windah kepala nya mengontol;windah kepala nya kontol;['windah', 'kepala', 'nya', 'kontol'];['windah', 'kepala', 'kontol'];windah kepala kontol;neutral;9914
d1dH5_zHANY;I Am Fish;UgzMn-4HW42Nyyi0YRN4AaABAg;@reaganassa8076;Bg  mintak nomor wea;24/09/2021 19:58;0;Bg mintak nomor wea;bg mintak nomor wea;abang mintak nomor wea;abang mintak nomor wea;abang mintak nomor wea;['abang', 'mintak', 'nomor', 'wea'];['abang', 'mintak', 'nomor', 'wea'];abang mintak nomor wea;neutral;9973
d1dH5_zHANY;I Am Fish;UgyEzpDPHyOCk_JH0St4AaABAg;@yamete4652;"Todi = walaupun aku di bilang jelek tapi aku tetap sabar .... 
Bang windah = kok aku jadi bersalah !!""";24/09/2021 19:53;1;Todi walau pun aku di bilang jelek tapi aku tetap sabar Bang windah kok aku jadi bersalah !;todi walau pun aku di bilang jelek tapi aku tetap sabar bang windah kok aku jadi bersalah !;todi walau pun aku di bilang jelek tapi aku tetap sabar abang windah kok aku jadi bersalah !;todi walau pun aku di bilang jelek tapi aku tetap sabar abang windah kok aku jadi bersalah !;todi walau pun aku di bilang jelek tapi aku tetap sabar abang windah kok aku jadi salah;['todi', 'walau', 'pun', 'aku', 'di', 'bilang', 'jelek', 'tapi', 'aku', 'tetap', 'sabar', 'abang', 'windah', 'kok', 'aku', 'jadi', 'salah'];['todi', 'bilang', 'jelek', 'sabar', 'abang', 'windah', 'salah'];todi bilang jelek sabar abang windah salah;neutral;9063
d1dH5_zHANY;I Am Fish;UgwNwLtIHUte323gLAp4AaABAg;@rivaiazhar5518;main pokemon unite bang baru rilis;24/09/2021 19:49;0;main pokemon unite bang baru rilis;main pokemon unite bang baru rilis;main pokemon unite abang baru rilis;main pokemon unite abang baru rilis;main pokemon unite abang baru rilis;['main', 'pokemon', 'unite', 'abang', 'baru', 'rilis'];['main', 'pokemon', 'unite', 'abang', 'rilis'];main pokemon unite abang rilis;neutral;996
d1dH5_zHANY;I Am Fish;UgweKn_rMSSUyesgUZJ4AaABAg;@nafisfakhira1552;54:25 mirip badut yg suka lewat depan rumah saya bang🙏;24/09/2021 19:31;0;mirip badut yg suka lewat depan rumah saya bang 🙏;mirip badut yg suka lewat depan rumah saya bang 🙏;mirip badut yang suka lewat depan rumah saya abang 🙏;mirip badut yang suka lewat depan rumah saya abang 🙏;mirip badut yang suka lewat depan rumah saya abang;['mirip', 'badut', 'yang', 'suka', 'lewat', 'depan', 'rumah', 'saya', 'abang'];['badut', 'suka', 'rumah', 'abang'];badut suka rumah abang;neutral;7405
d1dH5_zHANY;I Am Fish;UgxvNnJUci0x83QE1mx4AaABAg;@hendraaneedyou3399;GG BANG AKU SUDAH TAMAT IM FISH WALAUPUN GAK ADA YANG NANYA🗿;24/09/2021 19:15;1;GG BANG AKU SUDAH TAMAT IM FISH WALAUPUN GAK ADA YANG NANYA 🗿;gg bang aku sudah tamat im fish walaupun gak ada yang nanya 🗿;hebat abang aku sudah tamat im fish walaupun tidak ada yang tanya 🗿;hebat abang aku sudah tamat im fish walaupun tidak ada yang tanya 🗿;hebat abang aku sudah tamat im fish walaupun tidak ada yang tanya;['hebat', 'abang', 'aku', 'sudah', 'tamat', 'im', 'fish', 'walaupun', 'tidak', 'ada', 'yang', 'tanya'];['hebat', 'abang', 'tamat', 'im', 'fish', 'tidak'];hebat abang tamat im fish tidak;positive;9953
d1dH5_zHANY;I Am Fish;UgzWz3L2ecHCju9vjJJ4AaABAg;@iamref2194;bang aku udah 17 tahun tapi suka banget sama konten yang ikan ini,boleh nonton ga bang?;24/09/2021 18:46;1;bang aku udah tahun tapi suka banget sama konten yang ikan ini boleh nonton ga bang ?;bang aku udah tahun tapi suka banget sama konten yang ikan ini boleh nonton ga bang ?;abang aku sudah tahun tapi suka banget sama konten yang ikan ini boleh menonton tidak abang ?;abang aku sudah tahun tapi suka banget sama konten yang ikan ini boleh menonton tidak abang ?;abang aku sudah tahun tapi suka banget sama konten yang ikan ini boleh tonton tidak abang;['abang', 'aku', 'sudah', 'tahun', 'tapi', 'suka', 'banget', 'sama', 'konten', 'yang', 'ikan', 'ini', 'boleh', 'tonton', 'tidak', 'abang'];['abang', 'suka', 'banget', 'konten', 'ikan', 'tonton', 'tidak', 'abang'];abang suka banget konten ikan tonton tidak abang;neutral;9932
d1dH5_zHANY;I Am Fish;Ugwc7I2n2cg0lKBW0ex4AaABAg;@ghiastkhuzaifi5641;1:02:29 itu lu tinggal kedepan doang astagaa malah direspawn kesel gw lama² canda bang wkwkwk;24/09/2021 18:35;1;itu lu tinggal kedepan doang astagaa malah direspawn kesel gw lama lama canda bang tertawa;itu lu tinggal kedepan doang astagaa malah direspawn kesel gw lama lama canda bang tertawa;itu kamu tinggal kedepan doang astagaa malah direspawn kesel aku lama lama canda abang tertawa;itu kamu tinggal kedepan doang astagaa malah direspawn kesel aku lama lama canda abang tertawa;itu kamu tinggal depan doang astagaa malah direspawn kesel aku lama lama canda abang tertawa;['itu', 'kamu', 'tinggal', 'depan', 'doang', 'astagaa', 'malah', 'direspawn', 'kesel', 'aku', 'lama', 'lama', 'canda', 'abang', 'tertawa'];['tinggal', 'doang', 'astagaa', 'direspawn', 'kesel', 'canda', 'abang', 'tertawa'];tinggal doang astagaa direspawn kesel canda abang tertawa;negative;9898
d1dH5_zHANY;I Am Fish;UgxfVZM488RsMMKr1yh4AaABAg;@hexbot9951;Sungguh EPIC MOMENT bang windah selamat 👏😄;24/09/2021 17:12;0;Sungguh EPIC MOMENT bang windah selamat 👏😄;sungguh epic moment bang windah selamat 👏😄;sungguh epic momen abang windah selamat 👏😄;sungguh epic momen abang windah selamat 👏😄;sungguh epic momen abang windah selamat;['sungguh', 'epic', 'momen', 'abang', 'windah', 'selamat'];['sungguh', 'epic', 'momen', 'abang', 'windah', 'selamat'];sungguh epic momen abang windah selamat;positive;9859
d1dH5_zHANY;I Am Fish;UgyW7NFAFCC02ajnvGZ4AaABAg;@MRAkbar-27;Bang di putar yg tadi bang;24/09/2021 16:25;0;Bang di putar yg tadi bang;bang di putar yg tadi bang;abang di putar yang tadi abang;abang di putar yang tadi abang;abang di putar yang tadi abang;['abang', 'di', 'putar', 'yang', 'tadi', 'abang'];['abang', 'putar', 'abang'];abang putar abang;neutral;9975
d1dH5_zHANY;I Am Fish;UgzE7deQu3bFtzYm4U14AaABAg;@sukininimakasihilmunya.776;saya bang;24/09/2021 16:02;0;saya bang;saya bang;saya abang;saya abang;saya abang;['saya', 'abang'];['abang'];abang;neutral;9978
d1dH5_zHANY;I Am Fish;UgyX-Wrh3XV6nqzZn0t4AaABAg;@Userhayato;Iya bang obit belum tmt komen ya bang;24/09/2021 15:59;0;Iya bang obit belum tmt komen ya bang;iya bang obit belum tmt komen ya bang;iya abang obit belum tmt komentar iya abang;iya abang obit belum tmt komentar iya abang;iya abang obit belum tmt komentar iya abang;['iya', 'abang', 'obit', 'belum', 'tmt', 'komentar', 'iya', 'abang'];['abang', 'obit', 'tmt', 'komentar', 'abang'];abang obit tmt komentar abang;neutral;995
d1dH5_zHANY;I Am Fish;UgxcmWEctm5t-rOocpd4AaABAg;@akramtoeng2143;Bang give diamon;24/09/2021 15:37;0;Bang give diamon;bang give diamon;abang give diamond;abang give diamond;abang give diamond;['abang', 'give', 'diamond'];['abang', 'give', 'diamond'];abang give diamond;neutral;9956
d1dH5_zHANY;I Am Fish;UgyXwIqkHbAv0o_xjwt4AaABAg;@gladlegend5947;Sini sama lelo beban njir naik naik sendiri;24/09/2021 14:53;0;Sini sama lelo beban njir naik naik sendiri;sini sama lelo beban njir naik naik sendiri;sini sama lelo beban anjir naik naik sendiri;sini sama lelo beban anjir naik naik sendiri;sini sama lelo beban anjir naik naik sendiri;['sini', 'sama', 'lelo', 'beban', 'anjir', 'naik', 'naik', 'sendiri'];['lelo', 'beban', 'anjir'];lelo beban anjir;neutral;9948
d1dH5_zHANY;I Am Fish;Ugw-VgzQvEjZNA1a8gt4AaABAg;@nerf_415;Makasih bang , Aku bisa melihat perjalan Ikan hanya dengan menonton;24/09/2021 14:51;0;Makasih bang Aku bisa melihat perjalan Ikan ha nya dengan menonton;makasih bang aku bisa melihat perjalan ikan ha nya dengan menonton;terima kasih abang aku bisa melihat perjalan ikan hanya dengan menonton;terima kasih abang aku bisa melihat perjalan ikan hanya dengan menonton;terima kasih abang aku bisa lihat jalan ikan hanya dengan tonton;['terima', 'kasih', 'abang', 'aku', 'bisa', 'lihat', 'jalan', 'ikan', 'hanya', 'dengan', 'tonton'];['terima', 'kasih', 'abang', 'lihat', 'jalan', 'ikan', 'tonton'];terima kasih abang lihat jalan ikan tonton;positive;9956
d1dH5_zHANY;I Am Fish;Ugzn_HAdkYSYTUnfCUZ4AaABAg;@Aliyah-kiowo;Lanjut tin bang;24/09/2021 14:50;0;Lanjut tin bang;lanjut tin bang;lanjut tin abang;lanjut tin abang;lanjut tin abang;['lanjut', 'tin', 'abang'];['tin', 'abang'];tin abang;neutral;9391
d1dH5_zHANY;I Am Fish;UgyI4vZhUqx-878k0hR4AaABAg;@nexfos2260;BANG MAIN POKEMON UNITE;24/09/2021 14:41;1;BANG MAIN POKEMON UNITE;bang main pokemon unite;abang main pokemon unite;abang main pokemon unite;abang main pokemon unite;['abang', 'main', 'pokemon', 'unite'];['abang', 'main', 'pokemon', 'unite'];abang main pokemon unite;neutral;9974
d1dH5_zHANY;I Am Fish;UgzZwJI1vcsbI49TB-94AaABAg;@pancaketalesbgor;Bocil ikan kematian menyerang;24/09/2021 14:38;1;Bocil ikan kematian menyerang;bocil ikan kematian menyerang;anak kecil ikan kematian menyerang;anak kecil ikan kematian menyerang;anak kecil ikan mati serang;['anak', 'kecil', 'ikan', 'mati', 'serang'];['anak', 'ikan', 'mati', 'serang'];anak ikan mati serang;neutral;9967
d1dH5_zHANY;I Am Fish;UgweCauVXgzRaDugCoB4AaABAg;@Revaz_Jr;15.38 epic moment;24/09/2021 14:38;0;epic moment;epic moment;epic momen;epic momen;epic momen;['epic', 'momen'];['epic', 'momen'];epic momen;neutral;997
d1dH5_zHANY;I Am Fish;UgyQ5wlqkpDqaoRBNFJ4AaABAg;@boldmanueke2205;oooooinlaspaaaaaaaaaaaaaaaaaaaoallllllllllllllllllllllllllllllzzoasssspapsapsssssssssssssssslalaldldlallflaaaaaaaaaaalddddlllllllllllllllllllaldddddddddddddddddddddddlallllllllllllllllllllllaldddddddddddddddddddddddddpapapapppppppppppppppppppppapaaaaaaaaaaaaaaaaaaaslaaaaaaaaaaaaaaaaaaaaaaslsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssskaskakkskakskakskskdkaskdkaskdkakskdkaskdkfalsfa;24/09/2021 14:19;0;ooinlaspaaoallzzoasspapsapsslalaldldlallflaalddllalddlallalddpapapappapaaslaaslsskaskakkskakskakskskdkaskdkaskdkakskdkaskdkfalsfa;ooinlaspaaoallzzoasspapsapsslalaldldlallflaalddllalddlallalddpapapappapaaslaaslsskaskakkskakskakskskdkaskdkaskdkakskdkaskdkfalsfa;ooinlaspaaoallzzoasspapsapsslalaldldlallflaalddllalddlallalddpapapappapaaslaaslsskaskakkskakskakskskdkaskdkaskdkakskdkaskdkfalsfa;ooinlaspaaoallzzoasspapsapsslalaldldlallflaalddllalddlallalddpapapappapaaslaaslsskaskakkskakskakskskdkaskdkaskdkakskdkaskdkfalsfa;ooinlaspaaoallzzoasspapsapsslalaldldlallflaalddllalddlallalddpapapappapaaslaaslsskaskakkskakskakskskdkaskdkaskdkakskdkaskdkfalsfa;['ooinlaspaaoallzzoasspapsapsslalaldldlallflaalddllalddlallalddpapapappapaaslaaslsskaskakkskakskakskskdkaskdkaskdkakskdkaskdkfalsfa'];['ooinlaspaaoallzzoasspapsapsslalaldldlallflaalddllalddlallalddpapapappapaaslaaslsskaskakkskakskakskskdkaskdkaskdkakskdkaskdkfalsfa'];ooinlaspaaoallzzoasspapsapsslalaldldlallflaalddllalddlallalddpapapappapaaslaaslsskaskakkskakskakskskdkaskdkaskdkakskdkaskdkfalsfa;neutral;9886
d1dH5_zHANY;I Am Fish;UgwuC4inTgdkb0QABmN4AaABAg;@mandawuggygamingYT;Akhirnya bang windah tamattin im fish aku sampai nangis 😭❤️❤️❤️👍🏿;24/09/2021 13:57;1;Akhir nya bang windah tamattin im fish aku sampai nangis 😭❤ ❤ ❤ 👍🏿;akhir nya bang windah tamattin im fish aku sampai nangis 😭❤ ❤ ❤ 👍🏿;akhir nya abang windah tamattin im fish aku sampai menangis 😭❤ ❤ ❤ 👍🏿;akhir nya abang windah tamattin im fish aku sampai menangis 😭❤ ❤ ❤ 👍🏿;akhir nya abang windah tamattin im fish aku sampai menang;['akhir', 'nya', 'abang', 'windah', 'tamattin', 'im', 'fish', 'aku', 'sampai', 'menang'];['abang', 'windah', 'tamattin', 'im', 'fish', 'menang'];abang windah tamattin im fish menang;positive;9769
d1dH5_zHANY;I Am Fish;UgxPhDuOmvna34c5sCN4AaABAg;@windahbatubara007;Bang saya hoki bisa lihat iklan abang bersama dylan proz;24/09/2021 13:55;0;Bang saya hoki bisa lihat iklan abang bersama dylan proz;bang saya hoki bisa lihat iklan abang bersama dylan proz;abang saya hoki bisa lihat iklan abang bersama dylan proz;abang saya hoki bisa lihat iklan abang bersama dylan proz;abang saya hoki bisa lihat iklan abang sama dylan proz;['abang', 'saya', 'hoki', 'bisa', 'lihat', 'iklan', 'abang', 'sama', 'dylan', 'proz'];['abang', 'hoki', 'lihat', 'iklan', 'abang', 'dylan', 'proz'];abang hoki lihat iklan abang dylan proz;neutral;9982
d1dH5_zHANY;I Am Fish;UgzOvweIpl5AlrvuC2d4AaABAg;@TamaYT1-k2q;Lucu sekali ya ikan nya;24/09/2021 13:40;1;Lucu sekali ya ikan nya;lucu sekali ya ikan nya;lucu sekali iya ikan nya;lucu sekali iya ikan nya;lucu sekali iya ikan nya;['lucu', 'sekali', 'iya', 'ikan', 'nya'];['lucu', 'ikan'];lucu ikan;positive;6006
d1dH5_zHANY;I Am Fish;UgwC1XBuWHkFzpxl_PN4AaABAg;@HOLIC727;"Scene terakhir ada burung makan roti nya.
Jangan jangan spoiler I Am Bird 🔥""";24/09/2021 13:36;1;Scene terakhir ada burung makan roti nya Jangan jangan spoiler I Am Bird 🔥;scene terakhir ada burung makan roti nya jangan jangan spoiler i am bird 🔥;scene terakhir ada burung makan roti nya jangan jangan spoiler i am bird 🔥;scene terakhir ada burung makan roti nya jangan jangan spoiler I Am Bird 🔥;scene akhir ada burung makan roti nya jangan jangan spoiler i am bird;['scene', 'akhir', 'ada', 'burung', 'makan', 'roti', 'nya', 'jangan', 'jangan', 'spoiler', 'i', 'am', 'bird'];['scene', 'burung', 'makan', 'roti', 'jangan', 'jangan', 'spoiler', 'bird'];scene burung makan roti jangan jangan spoiler bird;neutral;9325
d1dH5_zHANY;I Am Fish;UgxPyOeUor9-xPmJCMB4AaABAg;@wahyuandrean97;Permainan apa itu bang;24/09/2021 13:36;0;Permainan apa itu bang;permainan apa itu bang;permainan apa itu abang;permainan apa itu abang;main apa itu abang;['main', 'apa', 'itu', 'abang'];['main', 'abang'];main abang;neutral;997
d1dH5_zHANY;I Am Fish;UgxNqJtlXbY-AqUTOqt4AaABAg;@anifirdaus8569;!umur;24/09/2021 13:14;0;! umur;! umur;! umur;! umur;umur;['umur'];['umur'];umur;neutral;9857
d1dH5_zHANY;I Am Fish;UgwgsIFWo_lySZS0HY54AaABAg;@suripmiatibuat8289;bang aku kemekel🤣🤣;24/09/2021 13:11;1;bang aku kemekel 🤣🤣;bang aku kemekel 🤣🤣;abang aku kemekel 🤣🤣;abang aku kemekel 🤣🤣;abang aku kemekel;['abang', 'aku', 'kemekel'];['abang', 'kemekel'];abang kemekel;neutral;9974
d1dH5_zHANY;I Am Fish;UgzJp8sLJcyJrEIBiMt4AaABAg;@muhammadnazwar7651;DI SUAPIN SMA SIAPA BG?;24/09/2021 12:51;0;DI SUAPIN SMA SIAPA BG ?;di suapin sma siapa bg ?;di suapin sma siapa abang ?;di suapin sma siapa abang ?;di suapin sma siapa abang;['di', 'suapin', 'sma', 'siapa', 'abang'];['suapin', 'sma', 'abang'];suapin sma abang;neutral;9955
d1dH5_zHANY;I Am Fish;UgwTEzRGNenzKK1cv2d4AaABAg;@raflyummara2184;Lelo kan ikan air tawar ko ke laut bang apa ga mati?;24/09/2021 12:48;0;Lelo kan ikan air tawar ko ke laut bang apa ga mati ?;lelo kan ikan air tawar ko ke laut bang apa ga mati ?;lelo kan ikan air tawar ko ke laut abang apa tidak mati ?;lelo kan ikan air tawar ko ke laut abang apa tidak mati ?;lelo kan ikan air tawar ko ke laut abang apa tidak mati;['lelo', 'kan', 'ikan', 'air', 'tawar', 'ko', 'ke', 'laut', 'abang', 'apa', 'tidak', 'mati'];['lelo', 'ikan', 'air', 'tawar', 'ko', 'laut', 'abang', 'tidak', 'mati'];lelo ikan air tawar ko laut abang tidak mati;neutral;9962
d1dH5_zHANY;I Am Fish;Ugyu_vtmSd2xSmJfIT54AaABAg;@Juanroby;Bg geometry dong bang;24/09/2021 12:17;0;Bg geometry dong bang;bg geometry dong bang;abang geometry dong abang;abang geometry dong abang;abang geometry dong abang;['abang', 'geometry', 'dong', 'abang'];['abang', 'geometry', 'abang'];abang geometry abang;neutral;9972
d1dH5_zHANY;I Am Fish;UgwDzkJUJa_lhmcfe_h4AaABAg;@birukarpet1216;Lanjutin;24/09/2021 12:08;0;Lanjutin;lanjutin;lanjutin;lanjutin;lanjutin;['lanjutin'];['lanjutin'];lanjutin;positive;8759
d1dH5_zHANY;I Am Fish;Ugxl36NUnvrXH0Hg23N4AaABAg;@irhamgaming4444;Bang kan ada tanjakan lewat aja;24/09/2021 11:30;0;Bang kan ada tanjakan lewat aja;bang kan ada tanjakan lewat aja;abang kan ada tanjakan lewat saja;abang kan ada tanjakan lewat saja;abang kan ada tanjak lewat saja;['abang', 'kan', 'ada', 'tanjak', 'lewat', 'saja'];['abang', 'tanjak'];abang tanjak;neutral;9878
d1dH5_zHANY;I Am Fish;UgxSTj1JOLwhvKKf-AN4AaABAg;@Aldianono;Lanjutin stage rahasianya bang;24/09/2021 11:29;1;Lanjutin stage rahasia nya bang;lanjutin stage rahasia nya bang;lanjutin stage rahasia nya abang;lanjutin stage rahasia nya abang;lanjutin stage rahasia nya abang;['lanjutin', 'stage', 'rahasia', 'nya', 'abang'];['lanjutin', 'stage', 'rahasia', 'abang'];lanjutin stage rahasia abang;neutral;6576
d1dH5_zHANY;I Am Fish;UgxFhyvRql347RHyhdp4AaABAg;@thisiswendrawannn7604;Siapa yang mau bang windah main power rangers legacy war adick adick;24/09/2021 10:53;0;Siapa yang mau bang windah main power rangers legacy war adick adick;siapa yang mau bang windah main power rangers legacy war adick adick;siapa yang mau abang windah main power rangers legacy war adik adik;siapa yang mau abang windah main power rangers legacy war adik adik;siapa yang mau abang windah main power rangers legacy war adik adik;['siapa', 'yang', 'mau', 'abang', 'windah', 'main', 'power', 'rangers', 'legacy', 'war', 'adik', 'adik'];['abang', 'windah', 'main', 'power', 'rangers', 'legacy', 'war', 'adik', 'adik'];abang windah main power rangers legacy war adik adik;neutral;9975
d1dH5_zHANY;I Am Fish;UgxViRobXfjgk1FFzgB4AaABAg;@TaiKudanil1122;Lanjutin bg dari tadi mlam gw tungguuuu;24/09/2021 10:42;0;Lanjutin bg dari tadi mlam gw tungguu;lanjutin bg dari tadi mlam gw tungguu;lanjutin abang dari tadi mlam aku tungguu;lanjutin abang dari tadi mlam aku tungguu;lanjutin abang dari tadi mlam aku tungguu;['lanjutin', 'abang', 'dari', 'tadi', 'mlam', 'aku', 'tungguu'];['lanjutin', 'abang', 'mlam', 'tungguu'];lanjutin abang mlam tungguu;positive;9862
d1dH5_zHANY;I Am Fish;Ugw57SJEwi4VVRbF3gJ4AaABAg;@KouBerus;bagi link lagu feel the night apalah gitu cuy;24/09/2021 10:14;0;bagi link lagu feel the night apalah gitu cuy;bagi link lagu feel the night apalah gitu cuy;bagi link lagu feel the night apalah gitu cuy;bagi link lagu feel the night apalah gitu cuy;bagi link lagu feel the night apa gitu cuy;['bagi', 'link', 'lagu', 'feel', 'the', 'night', 'apa', 'gitu', 'cuy'];['link', 'lagu', 'feel', 'night', 'gitu', 'cuy'];link lagu feel night gitu cuy;neutral;9288
d1dH5_zHANY;I Am Fish;UgzaJcb7-TR7tCKeYD94AaABAg;@Natsuki-k1n;Mirip ikan nemo;24/09/2021 10:10;1;Mirip ikan nemo;mirip ikan nemo;mirip ikan nemo;mirip ikan nemo;mirip ikan nemo;['mirip', 'ikan', 'nemo'];['ikan', 'nemo'];ikan nemo;neutral;9937
d1dH5_zHANY;I Am Fish;UgwJj22gL-BEptvhO7N4AaABAg;@ekosantoso2905;Mau bang semoga berhasil bang!!!!;24/09/2021 09:59;0;Mau bang semoga berhasil bang !;mau bang semoga berhasil bang !;mau abang semoga berhasil abang !;mau abang semoga berhasil abang !;mau abang moga hasil abang;['mau', 'abang', 'moga', 'hasil', 'abang'];['abang', 'moga', 'hasil', 'abang'];abang moga hasil abang;positive;9521
d1dH5_zHANY;I Am Fish;UgwcQ4HLmPdYhMZ4K1l4AaABAg;@muhammadfakhri9121;lanjutin bang;24/09/2021 09:47;1;lanjutin bang;lanjutin bang;lanjutin abang;lanjutin abang;lanjutin abang;['lanjutin', 'abang'];['lanjutin', 'abang'];lanjutin abang;positive;9971
d1dH5_zHANY;I Am Fish;UgzqFdA7GbNn_R4XWf14AaABAg;@yuugocorp;Ayoo bang 5jt sabilah yaa🎉🎉;24/09/2021 09:22;1;Ayoo bang jt sabilah yaa 🎉🎉;ayoo bang jt sabilah yaa 🎉🎉;ayoo abang juta sabilah yaa 🎉🎉;ayoo abang juta sabilah yaa 🎉🎉;ayoo abang juta sabi yaa;['ayoo', 'abang', 'juta', 'sabi', 'yaa'];['ayoo', 'abang', 'juta', 'sabi'];ayoo abang juta sabi;neutral;8588
